=== modslut debug trace ===
categories.dat: found
conflict index: 1564 related pair(s) loaded

--- pass 1: section assignment (per mod) ---
  Convert Fallout 4 Armor into Skyrim CBBE or 3BA 3BBB Bodies TUTORIAL | cat none | T4 no rule, category, or keyword matched | stay
  BHKS - Solitude Docks Updated Patch - ESL Flagged | cat #11 "Quests and Adventures" | family: follows master [Solitude Docks Updated] | stay
  Solitude Docks Updated | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Novigrad my Solitude | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Mayhem In Riften | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  RedBag's Morthal - SE | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Markarth - City of Stone | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  RedBag's Falkreath - Pinewatch Addon | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  RedBag's Falkreath - Half-Moon Mill Addon | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  RedBag's Falkreath - Patch Collection | cat #34 "Patches" | family: follows master [RedBag's Falkreath] | stay
  RedBag's Falkreath | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Ivy - Riverwood Well Addon | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Spaghetti's Towns - Shor's Stone | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Cities of the North - Dawnstar | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  RedBag's Rorikstead | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Riverwood Revitalized Sign Fix | cat none | family: follows master [Riverwood Revitalized] | stay
  Riverwood Revitalized | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Riverwood Mushroom Village | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Thuldor's Ivarstead - Riften Stone Alternate Texture | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Thuldor's Ivarstead - Tweaks and Addons | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Thuldor's Ivarstead Patch Hub | cat none | family: follows master [Thuldor's Ivarstead] | stay
  Thuldor's Ivarstead | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Rodryk's Dragon Bridge - Patch Collection | cat #34 "Patches" | family: follows master [Rodryk's Dragon Bridge] | stay
  Rodryk's Dragon Bridge | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Hanging Moss to Climbing Roses - Base Object Swapper | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Journey to Baan Malur Addon - Silgrad | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Unique Helgen Reborn | cat #18 "Cities, Towns, Villages, and Hamlets" | T2 @category rule [Cities, Towns, Villages, and Hamlets] | stay
  Werewolf VR-Werewolf Body for VR | cat #48 "VR" | T4 no rule, category, or keyword matched | stay
  Werewolf VR- WereBear Body for VR | cat #48 "VR" | T4 no rule, category, or keyword matched | stay
  Vampire Lord Body for VR - Male | cat none | T4 no rule, category, or keyword matched | stay
  Vampire Lord Body for VR - Female | cat none | T4 no rule, category, or keyword matched | stay
  Gold Bar - Replacer - Pfuscher | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Security Overhaul SKSE - Add-ons | cat none | T4 no rule, category, or keyword matched | stay
  Security Overhaul SKSE - Extra Locks | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Security Overhaul SKSE - Lock Variations | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  HFs - StrongBox Diverse Model Swapper | cat none | T4 no rule, category, or keyword matched | stay
  Amazing Lockpicks Radiance Alternative EAL | cat #28 "Stealth" | T4 no rule, category, or keyword matched | stay
  Amazing Lockpicks - Radiance | cat #28 "Stealth" | T4 no rule, category, or keyword matched | stay
  Amazing Lockpicks Additions Alternative EAL | cat #28 "Stealth" | T4 no rule, category, or keyword matched | stay
  Amazing Lockpicks - Additions | cat #28 "Stealth" | T4 no rule, category, or keyword matched | stay
  Better Chests | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  ElSopa - Safe And Strongbox Redone | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Experience | cat #25 "Skills and Leveling" | T2 category~separator fuzzy [Skills and Leveling] shared=skills | stay
  Scarcity SE - Less Loot Mod | cat none | T4 no rule, category, or keyword matched | stay
  Potion Condenser | cat #41 "Alchemy" | T2 category==separator [Alchemy] | stay
  ELAF Gunpowder | cat #41 "Alchemy" | T2 category==separator [Alchemy] | stay
  Cool Drugs | cat #41 "Alchemy" | T2 category==separator [Alchemy] | stay
  Complete Alchemy & Cooking Overhaul | cat #41 "Alchemy" | T2 category==separator [Alchemy] | stay
  Jaxonz Blink Teleport SE | cat none | T4 no rule, category, or keyword matched | stay
  Optimised Scripts for Apocalypse | cat none | T4 no rule, category, or keyword matched | stay
  Apocalypse - Magic of Skyrim Cleaned and Enhanced Textures | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Invisible Clairvoyance NG | cat none | T4 no rule, category, or keyword matched | stay
  Craftable Perfumes and Colognes | cat #45 "Crafting" | T2 category==separator [Crafting] | stay
  Cotn Dawnstar Updated meshes | cat #45 "Crafting" | T2 category==separator [Crafting] | stay
  Gems in All Mines - SE | cat #45 "Crafting" | T2 category==separator [Crafting] | stay
  Weapons Armor Clothing and Clutter Fixes | cat none | T4 no rule, category, or keyword matched | stay
  HDT-SMP Vanilla Armors | cat none | T4 no rule, category, or keyword matched | stay
  SOS V2.0 - SE by Xtudo - Sentinel patch | cat #12 "Weapons and Armour" | T2 category~separator fuzzy [Weapons and Armour] shared=weapons+armour | stay
  Light Refracting Glass Armors and Weapons (reinstall fomod for other options) | cat #12 "Weapons and Armour" | T2 category~separator fuzzy [Weapons and Armour] shared=weapons+armour | stay
  Cathedral - Armory - CBBE BodySlide Patch | cat #12 "Weapons and Armour" | family: follows master [Cathedral - Armory] | stay
  Cathedral - Armory | cat #12 "Weapons and Armour" | T2 category~separator fuzzy [Weapons and Armour] shared=weapons+armour | stay
  SOS V2.0 - SE by Xtudo - Smaller Shields | cat #12 "Weapons and Armour" | T2 category~separator fuzzy [Weapons and Armour] shared=weapons+armour | stay
  Better Skyforge SE | cat #12 "Weapons and Armour" | T2 category~separator fuzzy [Weapons and Armour] shared=weapons+armour | stay
  Default Female at Character Creation | cat #7 "Miscellaneous" | T2 category~separator fuzzy [Miscellaneous] shared=miscellaneous | MOVE -> [Miscellaneous Compatibility Patches]
  Angel And Fallen Race 3.0 (The Old Dragons) | cat #10 "Races, Classes, and Birthsigns" | T2 category~separator fuzzy [Races, Classes, and Birthsigns] shared=races | stay
  Aedra Race - Powers Once Lost | cat #10 "Races, Classes, and Birthsigns" | T2 category~separator fuzzy [Races, Classes, and Birthsigns] shared=races | stay
  Race Compatibility Dialogue SSE | cat #10 "Races, Classes, and Birthsigns" | T2 category~separator fuzzy [Races, Classes, and Birthsigns] shared=races | stay
  Race Compatibility SKSE - Patch Hub | cat none | family: follows master [Race Compatibility SKSE] | stay
  Race Compatibility SKSE | cat none | T3 keyword [race compatibility] | stay
  The Timelost Dwemer - A Deep Elf Race SE 2.302 | cat #10 "Races, Classes, and Birthsigns" | T2 category~separator fuzzy [Races, Classes, and Birthsigns] shared=races | stay
  MW Elevated Heights SkyPatched - No ESP | cat #10 "Races, Classes, and Birthsigns" | T2 category~separator fuzzy [Races, Classes, and Birthsigns] shared=races | stay
  AI Overhaul - Relationship Dialogue Overhaul Patch | cat none | T4 no rule, category, or keyword matched | stay
  Blue_RetchingNetch | cat none | T4 no rule, category, or keyword matched | stay
  Nordic Carving - Great Portal of Dragonsreach SE | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  HFs - Barrels All-in-One | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  TB's Improved Dust Particles | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Labyrinthian Shalidor's Maze Fixes | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Cheat Room | cat none | T4 no rule, category, or keyword matched | stay
  Dragonborn Pastures | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Fort Knox Bodyslide | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  The Scarlett 4K - Cleaned Plugin and Upscaled Textures for A Buildable Ship | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Windhelm Bridge Revived - Patches and Add-ons | cat none | family: follows master [Windhelm Bridge Revived] | stay
  Windhelm Bridge Revived | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  RedBag's Dragonsreach - SE | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Skyforge Complete | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Especially Special Dragonsreach | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Solitude and Temple Frescoes SSE | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Riften Gate Restored | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  HS Riften - Temple of Mara | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  HS Riften - The Pawned Prawn | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  HS Riften - Elgrim's Elixirs | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Markarth Entrance Overhaul Fixed | cat #38 "Locations - Vanilla" | T2 category~separator fuzzy [Locations - Vanilla] shared=locations | stay
  Skyrim Trading Posts Remastered - SSE | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Fort Knox | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Phenderix Magic World - The Magical World of Manantis | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Olenveld | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Underwater Skyrim- Rivers and Lakes | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  Journey to Baan Malur and Morrowind | cat #37 "Locations -  New" | T2 category~separator fuzzy [Locations -  New] shared=locations | stay
  JKs Ragged Flagon Water Fix | cat #42 "Bug Fixes" | T1 exact name rule | MOVE -> [Conflict Resolution]
  Green Water Cubemap Fix GSO | cat #42 "Bug Fixes" | T1 exact name rule | stay
  Green Water Cubemap Fix | cat #42 "Bug Fixes" | T1 exact name rule | stay
  TB's Better Foam | cat none | T4 no rule, category, or keyword matched | stay
  Underwater Blackreach | cat none | T4 no rule, category, or keyword matched | stay
  DROPS By Ramccoid | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  FYX - Water Mesh Optimization | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Alternate Perspective - Skyrim Landscape and Water Fixes Patch | cat none | family: follows master [Skyrim Landscape and Water Fixes] | stay
  Skyrim Landscape and Water Fixes | cat none | T4 no rule, category, or keyword matched | stay
  A Clear Map Of Skyrim - Water for ENB Patch | cat #34 "Patches" | family: follows master [Water for ENB] | stay
  Water for ENB | cat none | T1 exact name rule | stay
  Festival Flags Upscaled | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  A Festive Christmas - SSE Conversion | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Holidays Cathedral Wreath | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Unique Festival Ropes HQ Texture Pack | cat none | T4 no rule, category, or keyword matched | stay
  Unique Festival Ropes | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Rally's Barsets | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  ladder 3d immersion vanilla style | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Holidays | cat none | T4 no rule, category, or keyword matched | stay
  No Grass In Objects | cat none | T1 exact name rule | MOVE -> [Grass]
  No More Hay Beds SSE | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  ElSopa HD - Unique Hand Painted Road Signs SE | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  WiZkiD Signs | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  RUSTIC CLUTTER COLLECTION - Special Edition | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Rally's Orc Furniture | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Lucidstorm Barrel | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Iron Throne | cat none | T4 no rule, category, or keyword matched | stay
  Arcs Gem Stone Redux (Multilayer Parallax) | cat #8 "Models and Textures" | T4 no rule, category, or keyword matched | stay
  Archery Target Retexture 2k and 4k added | cat none | T4 no rule, category, or keyword matched | stay
  Snazzy Wall Mounted Trophies - DTA Patch | cat #8 "Models and Textures" | T3 keyword [wall mounted] | stay
  Alternate Banners and Uniforms for Phenderix Magic World - Manantis | cat #8 "Models and Textures" | T3 keyword [banners] | stay
  HFs - Cast iron pots | cat #8 "Models and Textures" | T3 keyword [cast iron] | stay
  Golden Claw - Dynamic Cubemapped | cat #8 "Models and Textures" | T1 exact name rule | stay
  Praedy's Azura's Star and Realm - SE | cat #8 "Models and Textures" | T1 exact name rule | stay
  Rally's Handcarts | cat #8 "Models and Textures" | T3 keyword [handcarts] | stay
  Quality CubeMaps - HD Cube Maps Optimized | cat #8 "Models and Textures" | T1 exact name rule | stay
  ElSopa - Training Dummies Redone | cat none | T3 keyword [training dummies] | stay
